parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,version_start,version_end
IRS990,part_vii,True,CntrctrCmpnstn,181,USAddrss_ZIPCd,/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/ZIPCd,ZIPCodeType,String(length=15),Part VII Section B; Part VII Section B Line 1(A),Section B; Address of contractor; Address - US; ZIP code,2014,
IRS990,part_vii,True,CntrctrCmpnstn,175,USAddrss_ZIPCd,/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/ZIPCode,ZIPCodeType,String(length=15),Part VII Section B; Part VII Section B Line 1(A),Section B; Address of contractor; Address - US; ZIP code,2013,2013
IRS990,part_vii,True,CntrctrCmpnstn,536,BsnssNm_BsnssNmLn1Txt,/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine1,BusinessNameLine1Type,String(length=75),Part VII Section B; Part VII Section B Line 1(A),Section B; Name of contractor; Name - Business; Business name line 1,2013,2013
IRS990,part_vii,True,CntrctrCmpnstn,288,BsnssNm_BsnssNmLn1Txt,/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75),Part VII Section B; Part VII Section B Line 1(A),Section B; Name of contractor; Name - Business; Business name line 1,2014,
IRS990,part_vii,True,CntrctrCmpnstn,206,BsnssNm_BsnssNmLn2Txt,/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine2,BusinessNameLine2Type,String(length=75),Part VII Section B; Part VII Section B Line 1(A),Section B; Name of contractor; Name - Business; Business name line 2,2013,2013
IRS990,part_vii,True,CntrctrCmpnstn,24,BsnssNm_BsnssNmLn2Txt,/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75),Part VII Section B; Part VII Section B Line 1(A),Section B; Name of contractor; Name - Business; Business name line 2,2014,
IRS990,part_vii,True,CntrctrCmpnstn,332,CntrctrNm_PrsnNm,/IRS990/ContractorCompensationGrp/ContractorName/PersonNm,PersonNameType,String(length=35),Part VII Section B; Part VII Section B Line 1(A),Section B; Name of contractor; Name - Person,2013,
IRS990,part_vii,True,CntrctrCmpnstn,581,CntrctrCmpnstn_SrvcsDsc,/IRS990/ContractorCompensationGrp/ServicesDesc,LineExplanationType,String(length=100),Part VII Section B; Part VII Section B Line 1(B),Section B; Description of services,2013,
IRS990,part_viii,False,part_viii,401,CntrRptFndrsngEvntAmt,/IRS990/ContriRptFundraisingEventAmt,USAmountType,BigInteger,Part VIII Line 8a,"Contributions reported from fundraising events on line 1c, Line 8a underline",2013,
IRS990,part_viii,False,part_viii,135,CstOfGdsSldAmt,/IRS990/CostOfGoodsSoldAmt,USAmountType,BigInteger,Part VIII Line 10b,Less cost of goods sold,2013,
IRS990,part_iv,False,part_iv,289,CrdtCnslngInd,/IRS990/CreditCounselingInd,,Text,Part IV Line 9,Credit counseling?,2013,
IRS990,part_v,False,part_v,294,DAFExcssBsnssHldngsInd,/IRS990/DAFExcessBusinessHoldingsInd,BooleanType,String(length=5),Part V Line 8,Donor advised fund have excess business holdings?,2014,
IRS990,part_vi,False,part_vi,456,DcsnsSbjctTApprvInd,/IRS990/DecisionsSubjectToApprovaInd,BooleanType,String(length=5),Part VI Section A Line 7b,decisions subject to approval?,2013,
IRS990,part_iv,False,part_iv,522,DdctblArtCntrbtnInd,/IRS990/DeductibleArtContributionInd,,Text,Part IV Line 30,"Deductible contributions of art, etc?",2013,
IRS990,part_iv,False,part_iv,94,DdctblNnCshCntrInd,/IRS990/DeductibleNonCashContriInd,,Text,Part IV Line 29,Deductible non-cash contributions?,2013,
IRS990,part_x,False,part_x,356,DfrrdRvn_BOYAmt,/IRS990/DeferredRevenueGrp/BOYAmt,USAmountType,BigInteger,Part X Line 19; Part X Column (A),Deferred revenue; Beginnning of year,2013,
IRS990,part_x,False,part_x,258,DfrrdRvn_EOYAmt,/IRS990/DeferredRevenueGrp/EOYAmt,USAmountType,BigInteger,Part X Line 19; Part X Column (B),Deferred revenue; Ending of year,2013,
IRS990,part_vi,False,part_vi,203,DlgtnOfMgmtDtsInd,/IRS990/DelegationOfMgmtDutiesInd,BooleanType,String(length=5),Part VI Section A Line 3,Delegation of management duties?,2013,
IRS990,part_ix,False,part_ix,18,DprctnDpltn_FndrsngAmt,/IRS990/DepreciationDepletionGrp/FundraisingAmt,USAmountType,BigInteger,Part IX Line 22; col (D),"Depreciation, depletion, and amortization; Fundraising",2013,
IRS990,part_ix,False,part_ix,618,DprctnDpltn_MngmntAndGnrlAmt,/IRS990/DepreciationDepletionGrp/ManagementAndGeneralAmt,USAmountType,BigInteger,Part IX Line 22; col (C),"Depreciation, depletion, and amortization; Management and general",2013,
IRS990,part_ix,False,part_ix,245,DprctnDpltn_PrgrmSrvcsAmt,/IRS990/DepreciationDepletionGrp/ProgramServicesAmt,USAmountType,BigInteger,Part IX Line 22; col (B),"Depreciation, depletion, and amortization; Program services",2013,
IRS990,part_ix,False,part_ix,61,DprctnDpltn_TtlAmt,/IRS990/DepreciationDepletionGrp/TotalAmt,USAmountType,BigInteger,Part IX Line 22; col (A),"Depreciation, depletion, and amortization; Total",2013,
IRS990,part_iii,False,part_iii,48,Dsc,/IRS990/Desc,ExplanationType,Text,Part III Line 4a,Description,2013,
IRS990,part_iv,False,part_iv,189,DscrbdInSctn501c3Ind,/IRS990/DescribedInSection501c3Ind,,Text,Part IV Line 1,Described in 501(c)(3)?,2013,
IRS990,part_iv,False,part_iv,208,DsrgrddEnttyInd,/IRS990/DisregardedEntityInd,,Text,Part IV Line 33,Disregarded entity?,2013,
IRS990,part_v,False,part_v,431,DstrbtnTDnrInd,/IRS990/DistributionToDonorInd,BooleanType,String(length=5),Part V Line 9b,Distribution to donor?,2013,
IRS990,part_vi,False,part_vi,624,DcmntRtntnPlcyInd,/IRS990/DocumentRetentionPolicyInd,BooleanType,String(length=5),Part VI Section B Line 14,Document retention policy?,2013,
IRS990,part_0,False,part_0,266,DngBsnssAsNm_BsnssNmLn1Txt,/IRS990/DoingBusinessAsName/BusinessNameLine1,BusinessNameLine1Type,String(length=75),C,Doing business as; Business name line 1,2013,2013
IRS990,part_0,False,part_0,286,DngBsnssAsNm_BsnssNmLn1Txt,/IRS990/DoingBusinessAsName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75),C,Doing business as; Business name line 1,2014,
IRS990,part_0,False,part_0,400,DngBsnssAsNm_BsnssNmLn2Txt,/IRS990/DoingBusinessAsName/BusinessNameLine2,BusinessNameLine2Type,String(length=75),C,Doing business as; Business name line 2,2013,2013
IRS990,part_0,False,part_0,440,DngBsnssAsNm_BsnssNmLn2Txt,/IRS990/DoingBusinessAsName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75),C,Doing business as; Business name line 2,2014,
IRS990,part_xi,False,part_xi,192,DntdSrvcsAndUsFcltsAmt,/IRS990/DonatedServicesAndUseFcltsAmt,USAmountType,BigInteger,Part XI Line 6,Donated services and use of facilities,2013,
IRS990,part_iv,False,part_iv,1,DnrAdvsdFndInd,/IRS990/DonorAdvisedFundInd,,Text,Part IV Line 6,Donor advised funds?,2013,
IRS990,part_x,False,part_x,51,DnrRstrNtAssts_BOYAmt,/IRS990/DonorRestrictionNetAssetsGrp/BOYAmt,USAmountType,BigInteger,Part X Line 28; Part X Column (A),Net assets with donor restrictions; Beginnning of year,2019,
IRS990,part_x,False,part_x,209,DnrRstrNtAssts_EOYAmt,/IRS990/DonorRestrictionNetAssetsGrp/EOYAmt,USAmountType,BigInteger,Part X Line 28; Part X Column (B),Net assets with donor restrictions; Ending of year,2019,
IRS990,part_iv,False,part_iv,233,TmpOrPrmnntEndwmntsInd,/IRS990/DonorRstrOrQuasiEndowmentsInd,,Text,Part IV Line 10,Term or permanent endowments?,2019,
IRS990,part_vi,False,part_vi,476,ElctnOfBrdMmbrsInd,/IRS990/ElectionOfBoardMembersInd,BooleanType,String(length=5),Part VI Section A Line 7a,election of board members?,2013,
IRS990,part_v,False,part_v,384,EmplyCnt,/IRS990/EmployeeCnt,CountType,Integer,Part V Line 2a,Number of employees,2013,
IRS990,part_v,False,part_v,210,EmplymntTxRtrnsFldInd,/IRS990/EmploymentTaxReturnsFiledInd,BooleanType,String(length=5),Part V Line 2b,Employment tax returns filed?,2013,
IRS990,part_iv,False,part_iv,566,EnggdInExcssBnftTrnsInd,/IRS990/EngagedInExcessBenefitTransInd,,Text,Part IV Line 25a,Excess benefit transaction?,2013,
IRS990,part_iv,False,part_iv,508,EscrwAccntInd,/IRS990/EscrowAccountInd,BooleanType,String(length=5),Part IV Line 24c,Escrow account?,2013,
IRS990,part_x,False,part_x,331,EscrwAccntLblty_BOYAmt,/IRS990/EscrowAccountLiabilityGrp/BOYAmt,USAmountType,BigInteger,Part X Line 21; Part X Column (A),Escrow account liability; Beginnning of year,2013,
IRS990,part_x,False,part_x,177,EscrwAccntLblty_EOYAmt,/IRS990/EscrowAccountLiabilityGrp/EOYAmt,USAmountType,BigInteger,Part X Line 21; Part X Column (B),Escrow account liability; Ending of year,2013,
IRS990,part_v,False,part_v,396,DAFExcssBsnssHldngsInd,/IRS990/ExcessBusinessHoldingsInd,BooleanType,String(length=5),Part V Line 8,Donor advised fund have excess business holdings?,2013,2013
IRS990,part_v,False,part_v,188,ExcsTxSct4951Or4952Or4953Ind,/IRS990/ExcsTaxSect4951Or4952Or4953Ind,BooleanType,String(length=5),Part V Line 17,"Did the trust, any disqualified person, or mine operator engage in any activities that would result in the imposition of an excise tax under section 4951, 4952 or 4953?",2021,
IRS990,part_iii,False,part_iii,585,ExpnsAmt,/IRS990/ExpenseAmt,USAmountType,BigInteger,Part III Line 4a,Expense,2013,
IRS990,part_xii,False,part_xii,622,FSAdtdBss_CnslAndSpBssFnclStmtInd,/IRS990/FSAuditedBasisGrp/ConsolAndSepBasisFinclStmtInd,CheckboxType,String(length=1),Part XII Line 2b; Part XII Lines 2a and 2b,Basis in which the financial statements were audited by an independent accountant; Financial statement issued on consolidated and separate basis,2013,
IRS990,part_xii,False,part_xii,490,FSAdtdBss_CnsldtdBssFnclStmtInd,/IRS990/FSAuditedBasisGrp/ConsolidatedBasisFinclStmtInd,CheckboxType,String(length=1),Part XII Line 2b; Part XII Lines 2a and 2b,Basis in which the financial statements were audited by an independent accountant; Financial statement issued on consolidated basis,2013,
IRS990,part_xii,False,part_xii,248,FSAdtdBss_SprtBssFnclStmtInd,/IRS990/FSAuditedBasisGrp/SeparateBasisFinclStmtInd,CheckboxType,String(length=1),Part XII Line 2b; Part XII Lines 2a and 2b,Basis in which the financial statements were audited by an independent accountant; Financial statement issued on separate basis,2013,
IRS990,part_xii,False,part_xii,491,FSAdtdInd,/IRS990/FSAuditedInd,BooleanType,String(length=5),Part XII Line 2b,Financial sheets audited?,2013,
IRS990,part_vi,False,part_vi,117,FmlyOrBsnssRlnInd,/IRS990/FamilyOrBusinessRlnInd,BooleanType,String(length=5),Part VI Section A Line 2,Family or business relationship?,2013,
IRS990,part_xii,False,part_xii,247,FdrlGrntAdtPrfrmdInd,/IRS990/FederalGrantAuditPerformedInd,BooleanType,String(length=5),Part XII Line 3b,Federal grant audit performed?,2013,
IRS990,part_xii,False,part_xii,506,FdrlGrntAdtRqrdInd,/IRS990/FederalGrantAuditRequiredInd,BooleanType,String(length=5),Part XII Line 3a,Federal grant audit required?,2013,
IRS990,part_viii,False,part_viii,343,FdrtdCmpgnsAmt,/IRS990/FederatedCampaignsAmt,USAmountType,BigInteger,Part VIII Line 1a,Federated campaigns,2013,
IRS990,part_ix,False,part_ix,381,FsFrSrvcsAccntng_FndrsngAmt,/IRS990/FeesForServicesAccountingGrp/FundraisingAmt,USAmountType,BigInteger,Part IX Line 11c; col (D),Fees for services (non-employees): accounting; Fundraising,2013,
IRS990,part_ix,False,part_ix,586,FsFrSrvcsAccntng_MngmntAndGnrlAmt,/IRS990/FeesForServicesAccountingGrp/ManagementAndGeneralAmt,USAmountType,BigInteger,Part IX Line 11c; col (C),Fees for services (non-employees): accounting; Management and general,2013,
IRS990,part_ix,False,part_ix,112,FsFrSrvcsAccntng_PrgrmSrvcsAmt,/IRS990/FeesForServicesAccountingGrp/ProgramServicesAmt,USAmountType,BigInteger,Part IX Line 11c; col (B),Fees for services (non-employees): accounting; Program services,2013,
IRS990,part_ix,False,part_ix,557,FsFrSrvcsAccntng_TtlAmt,/IRS990/FeesForServicesAccountingGrp/TotalAmt,USAmountType,BigInteger,Part IX Line 11c; col (A),Fees for services (non-employees): accounting; Total,2013,
IRS990,part_ix,False,part_ix,227,FsFrSrvcsLgl_FndrsngAmt,/IRS990/FeesForServicesLegalGrp/FundraisingAmt,USAmountType,BigInteger,Part IX Line 11b; col (D),Fees for services (non-employees): Legal; Fundraising,2013,
IRS990,part_ix,False,part_ix,386,FsFrSrvcsLgl_MngmntAndGnrlAmt,/IRS990/FeesForServicesLegalGrp/ManagementAndGeneralAmt,USAmountType,BigInteger,Part IX Line 11b; col (C),Fees for services (non-employees): Legal; Management and general,2013,
IRS990,part_ix,False,part_ix,45,FsFrSrvcsLgl_PrgrmSrvcsAmt,/IRS990/FeesForServicesLegalGrp/ProgramServicesAmt,USAmountType,BigInteger,Part IX Line 11b; col (B),Fees for services (non-employees): Legal; Program services,2013,
IRS990,part_ix,False,part_ix,86,FsFrSrvcsLgl_TtlAmt,/IRS990/FeesForServicesLegalGrp/TotalAmt,USAmountType,BigInteger,Part IX Line 11b; col (A),Fees for services (non-employees): Legal; Total,2013,
IRS990,part_ix,False,part_ix,116,FsFrSrvcsLbbyng_FndrsngAmt,/IRS990/FeesForServicesLobbyingGrp/FundraisingAmt,USAmountType,BigInteger,Part IX Line 11d; col (D),Fees for services (non-employees): Lobbying; Fundraising,2013,
IRS990,part_ix,False,part_ix,82,FsFrSrvcsLbbyng_MngmntAndGnrlAmt,/IRS990/FeesForServicesLobbyingGrp/ManagementAndGeneralAmt,USAmountType,BigInteger,Part IX Line 11d; col (C),Fees for services (non-employees): Lobbying; Management and general,2013,
IRS990,part_ix,False,part_ix,305,FsFrSrvcsLbbyng_PrgrmSrvcsAmt,/IRS990/FeesForServicesLobbyingGrp/ProgramServicesAmt,USAmountType,BigInteger,Part IX Line 11d; col (B),Fees for services (non-employees): Lobbying; Program services,2013,
IRS990,part_ix,False,part_ix,282,FsFrSrvcsLbbyng_TtlAmt,/IRS990/FeesForServicesLobbyingGrp/TotalAmt,USAmountType,BigInteger,Part IX Line 11d; col (A),Fees for services (non-employees): Lobbying; Total,2013,
IRS990,part_ix,False,part_ix,310,FsFrSrvcsMngmnt_FndrsngAmt,/IRS990/FeesForServicesManagementGrp/FundraisingAmt,USAmountType,BigInteger,Part IX Line 11a; col (D),Fees for services (non-employees): Management; Fundraising,2013,
IRS990,part_ix,False,part_ix,184,FsFrSrvcsMngmnt_MngmntAndGnrlAmt,/IRS990/FeesForServicesManagementGrp/ManagementAndGeneralAmt,USAmountType,BigInteger,Part IX Line 11a; col (C),Fees for services (non-employees): Management; Management and general,2013,
IRS990,part_ix,False,part_ix,148,FsFrSrvcsMngmnt_PrgrmSrvcsAmt,/IRS990/FeesForServicesManagementGrp/ProgramServicesAmt,USAmountType,BigInteger,Part IX Line 11a; col (B),Fees for services (non-employees): Management; Program services,2013,
IRS990,part_ix,False,part_ix,49,FsFrSrvcsMngmnt_TtlAmt,/IRS990/FeesForServicesManagementGrp/TotalAmt,USAmountType,BigInteger,Part IX Line 11a; col (A),Fees for services (non-employees): Management; Total,2013,
IRS990,part_ix,False,part_ix,292,FsFrSrvcsOthr_FndrsngAmt,/IRS990/FeesForServicesOtherGrp/FundraisingAmt,USAmountType,BigInteger,Part IX Line 11g; col (D),Fees for services (non-employees): Other; Fundraising,2013,
IRS990,part_ix,False,part_ix,251,FsFrSrvcsOthr_MngmntAndGnrlAmt,/IRS990/FeesForServicesOtherGrp/ManagementAndGeneralAmt,USAmountType,BigInteger,Part IX Line 11g; col (C),Fees for services (non-employees): Other; Management and general,2013,
IRS990,part_ix,False,part_ix,443,FsFrSrvcsOthr_PrgrmSrvcsAmt,/IRS990/FeesForServicesOtherGrp/ProgramServicesAmt,USAmountType,BigInteger,Part IX Line 11g; col (B),Fees for services (non-employees): Other; Program services,2013,
IRS990,part_ix,False,part_ix,214,FsFrSrvcsOthr_TtlAmt,/IRS990/FeesForServicesOtherGrp/TotalAmt,USAmountType,BigInteger,Part IX Line 11g; col (A),Fees for services (non-employees): Other; Total,2013,
IRS990,part_ix,False,part_ix,591,FsFrSrvcsPrfFndrsng,/IRS990/FeesForServicesProfFundraising,,Text,Part IX Line 11e,Fees for services (non-employees): Professional fundraising,2013,
IRS990,part_ix,False,part_ix,77,FsFrSrvcsPrfFndrsng_FndrsngAmt,/IRS990/FeesForServicesProfFundraising/FundraisingAmt,USAmountType,BigInteger,Part IX Line 11e; col (D),Fees for services (non-employees): Professional fundraising; Fundraising,2013,
IRS990,part_ix,False,part_ix,551,FsFrSrvcsPrfFndrsng_TtlAmt,/IRS990/FeesForServicesProfFundraising/TotalAmt,USAmountType,BigInteger,Part IX Line 11e; col (A),Fees for services (non-employees): Professional fundraising; Total,2013,
IRS990,part_ix,False,part_ix,567,FsFrSrvcInvstMgmntFs_FndrsngAmt,/IRS990/FeesForSrvcInvstMgmntFeesGrp/FundraisingAmt,USAmountType,BigInteger,Part IX Line 11f; col (D),Fees for services (non-employees): Investment management fees; Fundraising,2013,
IRS990,part_ix,False,part_ix,108,FsFrSrvcInvstMgmntFs_MngmntAndGnrlAmt,/IRS990/FeesForSrvcInvstMgmntFeesGrp/ManagementAndGeneralAmt,USAmountType,BigInteger,Part IX Line 11f; col (C),Fees for services (non-employees): Investment management fees; Management and general,2013,
IRS990,part_ix,False,part_ix,466,FsFrSrvcInvstMgmntFs_PrgrmSrvcsAmt,/IRS990/FeesForSrvcInvstMgmntFeesGrp/ProgramServicesAmt,USAmountType,BigInteger,Part IX Line 11f; col (B),Fees for services (non-employees): Investment management fees; Program services,2013,
IRS990,part_ix,False,part_ix,118,FsFrSrvcInvstMgmntFs_TtlAmt,/IRS990/FeesForSrvcInvstMgmntFeesGrp/TotalAmt,USAmountType,BigInteger,Part IX Line 11f; col (A),Fees for services (non-employees): Investment management fees; Total,2013,
IRS990,part_0,False,part_0,319,FnlRtrnInd,/IRS990/FinalReturnInd,CheckboxType,String(length=1),B,Indicates this return is a terminated return,2013,
IRS990,part_iv,False,part_iv,281,FrgnActvtsInd,/IRS990/ForeignActivitiesInd,,Text,Part IV Line 14b,"Foreign activities, etc?",2013,
IRS990,part_0,False,part_0,20,FrgnAddrss_AddrssLn1Txt,/IRS990/ForeignAddress/AddressLine1,StreetAddressType,String(length=35),F,Address of principal officer - Foreign; Address line 1,2013,2013
IRS990,part_0,False,part_0,149,FrgnAddrss_AddrssLn1Txt,/IRS990/ForeignAddress/AddressLine1Txt,StreetAddressType,String(length=35),F,Address of principal officer - Foreign; Address line 1,2014,
IRS990,part_0,False,part_0,526,FrgnAddrss_AddrssLn2Txt,/IRS990/ForeignAddress/AddressLine2,StreetAddressType,String(length=35),F,Address of principal officer - Foreign; Address line 2,2013,2013
IRS990,part_0,False,part_0,432,FrgnAddrss_AddrssLn2Txt,/IRS990/ForeignAddress/AddressLine2Txt,StreetAddressType,String(length=35),F,Address of principal officer - Foreign; Address line 2,2014,
IRS990,part_0,False,part_0,426,FrgnAddrss_CtyNm,/IRS990/ForeignAddress/City,,Text,F,Address of principal officer - Foreign; City,2013,2013
IRS990,part_0,False,part_0,598,FrgnAddrss_CtyNm,/IRS990/ForeignAddress/CityNm,,Text,F,Address of principal officer - Foreign; City,2014,
IRS990,part_0,False,part_0,486,FrgnAddrss_CntryCd,/IRS990/ForeignAddress/Country,CountryType,String(length=2),F,Address of principal officer - Foreign; Country,2013,2013
IRS990,part_0,False,part_0,257,FrgnAddrss_CntryCd,/IRS990/ForeignAddress/CountryCd,CountryType,String(length=2),F,Address of principal officer - Foreign; Country,2014,
