xpath,version_start,version_end,line_number
/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/AddressLine2Txt,2014,,[ContractorCompensationGrp] Part VII Section B; [USAddress] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/AddressLine2,2013,2013,[ContractorCompensationGrp] Part VII Section B; [USAddress] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/CityNm,2014,,[ContractorCompensationGrp] Part VII Section B; [USAddress] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/City,2013,2013,[ContractorCompensationGrp] Part VII Section B; [USAddress] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/StateAbbreviationCd,2014,,[ContractorCompensationGrp] Part VII Section B; [USAddress] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/State,2013,2013,[ContractorCompensationGrp] Part VII Section B; [USAddress] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/ZIPCd,2014,,[ContractorCompensationGrp] Part VII Section B; [USAddress] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/ZIPCode,2013,2013,[ContractorCompensationGrp] Part VII Section B; [USAddress] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine1Txt,2014,,[ContractorCompensationGrp] Part VII Section B; [BusinessName] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine1,2013,2013,[ContractorCompensationGrp] Part VII Section B; [BusinessName] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine2Txt,2014,,[ContractorCompensationGrp] Part VII Section B; [BusinessName] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine2,2013,2013,[ContractorCompensationGrp] Part VII Section B; [BusinessName] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ContractorName/PersonNm,2013,,[ContractorCompensationGrp] Part VII Section B; [PersonNm] Part VII Section B Line 1(A)
/IRS990/ContractorCompensationGrp/ServicesDesc,2013,,[ContractorCompensationGrp] Part VII Section B; [ServicesDesc] Part VII Section B Line 1(B)
/IRS990/ContriRptFundraisingEventAmt,2013,,[ContriRptFundraisingEventAmt] Part VIII Line 8a
/IRS990/ContributionsGrantsCurrentYear,2009,2012,[ContributionsGrantsCurrentYear] Part I Line 8
/IRS990/ContributionsGrantsPriorYear,2009,2012,[ContributionsGrantsPriorYear] Part I Line 8
/IRS990/CostOfGoodsSoldAmt,2013,,[CostOfGoodsSoldAmt] Part VIII Line 10b
/IRS990/CostOfGoodsSold,2009,2012,[CostOfGoodsSold] Part VIII Line 10b
/IRS990/CountryLegalDomicile,2009,2012,[CountryLegalDomicile] M
/IRS990/CreditCounselingInd,2013,,[CreditCounselingInd] Part IV Line 9
/IRS990/CreditCounseling,2009,2012,[CreditCounseling] Part IV Line 9
/IRS990/DAFExcessBusinessHoldingsInd,2014,,[DAFExcessBusinessHoldingsInd] Part V Line 8
/IRS990/DecisionsSubjectToApprovaInd,2013,,[DecisionsSubjectToApprovaInd] Part VI Section A Line 7b
/IRS990/DecisionsSubjectToApproval,2009,2012,[DecisionsSubjectToApproval] Part VI Section A Line 7b
/IRS990/DeductibleArtContributionInd,2013,,[DeductibleArtContributionInd] Part IV Line 30
/IRS990/DeductibleContributionsOfArt,2009,2012,[DeductibleContributionsOfArt] Part IV Line 30
/IRS990/DeductibleNonCashContriInd,2013,,[DeductibleNonCashContriInd] Part IV Line 29
/IRS990/DeductibleNonCashContributions,2009,2012,[DeductibleNonCashContributions] Part IV Line 29
/IRS990/DeferredRevenue/BOY,2009,2012,[DeferredRevenue] Part X Line 19; [BOY] Part X Column (A)
/IRS990/DeferredRevenue/EOY,2009,2012,[DeferredRevenue] Part X Line 19; [EOY] Part X Column (B)
/IRS990/DeferredRevenueGrp/BOYAmt,2013,,[DeferredRevenueGrp] Part X Line 19; [BOYAmt] Part X Column (A)
/IRS990/DeferredRevenueGrp/EOYAmt,2013,,[DeferredRevenueGrp] Part X Line 19; [EOYAmt] Part X Column (B)
/IRS990/DelegationOfManagementDuties,2009,2012,[DelegationOfManagementDuties] Part VI Section A Line 3
/IRS990/DelegationOfMgmtDutiesInd,2013,,[DelegationOfMgmtDutiesInd] Part VI Section A Line 3
/IRS990/DepreciationDepletion/Fundraising,2009,2012,[DepreciationDepletion] Part IX Line 22; [Fundraising] col (D)
/IRS990/DepreciationDepletion/ManagementAndGeneral,2009,2012,[DepreciationDepletion] Part IX Line 22; [ManagementAndGeneral] col (C)
/IRS990/DepreciationDepletion/ProgramServices,2009,2012,[DepreciationDepletion] Part IX Line 22; [ProgramServices] col (B)
/IRS990/DepreciationDepletion/Total,2009,2012,[DepreciationDepletion] Part IX Line 22; [Total] col (A)
/IRS990/DepreciationDepletionGrp/FundraisingAmt,2013,,[DepreciationDepletionGrp] Part IX Line 22; [FundraisingAmt] col (D)
/IRS990/DepreciationDepletionGrp/ManagementAndGeneralAmt,2013,,[DepreciationDepletionGrp] Part IX Line 22; [ManagementAndGeneralAmt] col (C)
/IRS990/DepreciationDepletionGrp/ProgramServicesAmt,2013,,[DepreciationDepletionGrp] Part IX Line 22; [ProgramServicesAmt] col (B)
/IRS990/DepreciationDepletionGrp/TotalAmt,2013,,[DepreciationDepletionGrp] Part IX Line 22; [TotalAmt] col (A)
/IRS990/Desc,2013,,[Desc] Part III Line 4a
/IRS990/DescribedIn501C3,2009,2012,[DescribedIn501C3] Part IV Line 1
/IRS990/DescribedInSection501c3Ind,2013,,[DescribedInSection501c3Ind] Part IV Line 1
/IRS990/Description,2009,2012,[Description] Part III Line 4a
/IRS990/DisregardedEntityInd,2013,,[DisregardedEntityInd] Part IV Line 33
/IRS990/DisregardedEntity,2009,2012,[DisregardedEntity] Part IV Line 33
/IRS990/DistributionToDonorInd,2013,,[DistributionToDonorInd] Part V Line 9b
/IRS990/DistributionToDonor,2009,2012,[DistributionToDonor] Part V Line 9b
/IRS990/DoNotFollowSFAS117,2009,2012,[DoNotFollowSFAS117] Part X
/IRS990/DocumentRetentionPolicyInd,2013,,[DocumentRetentionPolicyInd] Part VI Section B Line 14
/IRS990/DocumentRetentionPolicy,2009,2012,[DocumentRetentionPolicy] Part VI Section B Line 14
/IRS990/DoingBusinessAs/BusinessNameLine1,2009,2012,[DoingBusinessAs] C
/IRS990/DoingBusinessAs/BusinessNameLine2,2009,2012,[DoingBusinessAs] C
/IRS990/DoingBusinessAsName/BusinessNameLine1Txt,2014,,[DoingBusinessAsName] C
/IRS990/DoingBusinessAsName/BusinessNameLine1,2013,2013,[DoingBusinessAsName] C
/IRS990/DoingBusinessAsName/BusinessNameLine2Txt,2014,,[DoingBusinessAsName] C
/IRS990/DoingBusinessAsName/BusinessNameLine2,2013,2013,[DoingBusinessAsName] C
/IRS990/DonatedServicesAndUseFcltsAmt,2013,,[DonatedServicesAndUseFcltsAmt] Part XI Line 6
/IRS990/DonorAdvisedFundInd,2013,,[DonorAdvisedFundInd] Part IV Line 6
/IRS990/DonorAdvisedFunds,2009,2012,[DonorAdvisedFunds] Part IV Line 6
/IRS990/ElectionOfBoardMembersInd,2013,,[ElectionOfBoardMembersInd] Part VI Section A Line 7a
/IRS990/ElectionOfBoardMembers,2009,2012,[ElectionOfBoardMembers] Part VI Section A Line 7a
/IRS990/EmployeeCnt,2013,,[EmployeeCnt] Part V Line 2a
/IRS990/EmploymentTaxReturnsFiledInd,2013,,[EmploymentTaxReturnsFiledInd] Part V Line 2b
/IRS990/EmploymentTaxReturnsFiled,2009,2012,[EmploymentTaxReturnsFiled] Part V Line 2b
/IRS990/EngagedInExcessBenefitTransInd,2013,,[EngagedInExcessBenefitTransInd] Part IV Line 25a
/IRS990/EscrowAccountInd,2013,,[EscrowAccountInd] Part IV Line 24c
/IRS990/EscrowAccountLiability/BOY,2009,2012,[EscrowAccountLiability] Part X Line 21; [BOY] Part X Column (A)
/IRS990/EscrowAccountLiability/EOY,2009,2012,[EscrowAccountLiability] Part X Line 21; [EOY] Part X Column (B)
/IRS990/EscrowAccountLiabilityGrp/BOYAmt,2013,,[EscrowAccountLiabilityGrp] Part X Line 21; [BOYAmt] Part X Column (A)
/IRS990/EscrowAccountLiabilityGrp/EOYAmt,2013,,[EscrowAccountLiabilityGrp] Part X Line 21; [EOYAmt] Part X Column (B)
/IRS990/EscrowAccount,2009,2012,[EscrowAccount] Part IV Line 24c
/IRS990/ExcessBenefitTransaction,2009,2012,[ExcessBenefitTransaction] Part IV Line 25a
/IRS990/ExcessBusinessHoldingsInd,2013,2013,[ExcessBusinessHoldingsInd] Part V Line 8
/IRS990/ExcessBusinessHoldings,2009,2012,[ExcessBusinessHoldings] Part V Line 8
/IRS990/ExpenseAmt,2013,,[ExpenseAmt] Part III Line 4a
/IRS990/Expense,2009,2012,[Expense] Part III Line 4a
/IRS990/FSAuditedBasis/FinancialStatementBoth,2012,2012,[FSAuditedBasis] Part XII Line 2b; [FinancialStatementBoth] Part XII Lines 2a and 2b
/IRS990/FSAuditedBasis/FinancialStatementConsolidated,2012,2012,[FSAuditedBasis] Part XII Line 2b; [FinancialStatementConsolidated] Part XII Lines 2a and 2b
/IRS990/FSAuditedBasis/FinancialStatementSeparate,2012,2012,[FSAuditedBasis] Part XII Line 2b; [FinancialStatementSeparate] Part XII Lines 2a and 2b
/IRS990/FSAuditedBasisGrp/ConsolAndSepBasisFinclStmtInd,2013,,[FSAuditedBasisGrp] Part XII Line 2b; [ConsolAndSepBasisFinclStmtInd] Part XII Lines 2a and 2b
/IRS990/FSAuditedBasisGrp/ConsolidatedBasisFinclStmtInd,2013,,[FSAuditedBasisGrp] Part XII Line 2b; [ConsolidatedBasisFinclStmtInd] Part XII Lines 2a and 2b
/IRS990/FSAuditedBasisGrp/SeparateBasisFinclStmtInd,2013,,[FSAuditedBasisGrp] Part XII Line 2b; [SeparateBasisFinclStmtInd] Part XII Lines 2a and 2b
/IRS990/FSAuditedInd,2013,,[FSAuditedInd] Part XII Line 2b
/IRS990/FSAudited,2009,2009,[FSAudited] Part XI Line 2b
/IRS990/FSAudited,2010,2012,[FSAudited] Part XII Line 2b
/IRS990/FamilyOrBusinessRelationship,2009,2012,[FamilyOrBusinessRelationship] Part VI Section A Line 2
/IRS990/FamilyOrBusinessRlnInd,2013,,[FamilyOrBusinessRlnInd] Part VI Section A Line 2
/IRS990/FederalGrantAuditPerformedInd,2013,,[FederalGrantAuditPerformedInd] Part XII Line 3b
/IRS990/FederalGrantAuditPerformed,2009,2009,[FederalGrantAuditPerformed] Part XI Line 3b
/IRS990/FederalGrantAuditPerformed,2010,2012,[FederalGrantAuditPerformed] Part XII Line 3b
/IRS990/FederalGrantAuditRequiredInd,2013,,[FederalGrantAuditRequiredInd] Part XII Line 3a
/IRS990/FederalGrantAuditRequired,2009,2009,[FederalGrantAuditRequired] Part XI Line 3a
/IRS990/FederalGrantAuditRequired,2010,2012,[FederalGrantAuditRequired] Part XII Line 3a
/IRS990/FederatedCampaignsAmt,2013,,[FederatedCampaignsAmt] Part VIII Line 1a
/IRS990/FederatedCampaigns,2009,2012,[FederatedCampaigns] Part VIII Line 1a
/IRS990/FeesForServicesAccounting/Fundraising,2009,2012,[FeesForServicesAccounting] Part IX Line 11c; [Fundraising] col (D)
/IRS990/FeesForServicesAccounting/ManagementAndGeneral,2009,2012,[FeesForServicesAccounting] Part IX Line 11c; [ManagementAndGeneral] col (C)
/IRS990/FeesForServicesAccounting/ProgramServices,2009,2012,[FeesForServicesAccounting] Part IX Line 11c; [ProgramServices] col (B)
/IRS990/FeesForServicesAccounting/Total,2009,2012,[FeesForServicesAccounting] Part IX Line 11c; [Total] col (A)
/IRS990/FeesForServicesAccountingGrp/FundraisingAmt,2013,,[FeesForServicesAccountingGrp] Part IX Line 11c; [FundraisingAmt] col (D)
/IRS990/FeesForServicesAccountingGrp/ManagementAndGeneralAmt,2013,,[FeesForServicesAccountingGrp] Part IX Line 11c; [ManagementAndGeneralAmt] col (C)
/IRS990/FeesForServicesAccountingGrp/ProgramServicesAmt,2013,,[FeesForServicesAccountingGrp] Part IX Line 11c; [ProgramServicesAmt] col (B)
/IRS990/FeesForServicesAccountingGrp/TotalAmt,2013,,[FeesForServicesAccountingGrp] Part IX Line 11c; [TotalAmt] col (A)
/IRS990/FeesForServicesInvstMgmntFees/Fundraising,2009,2012,[FeesForServicesInvstMgmntFees] Part IX Line 11f; [Fundraising] col (D)
/IRS990/FeesForServicesInvstMgmntFees/ManagementAndGeneral,2009,2012,[FeesForServicesInvstMgmntFees] Part IX Line 11f; [ManagementAndGeneral] col (C)
/IRS990/FeesForServicesInvstMgmntFees/ProgramServices,2009,2012,[FeesForServicesInvstMgmntFees] Part IX Line 11f; [ProgramServices] col (B)
/IRS990/FeesForServicesInvstMgmntFees/Total,2009,2012,[FeesForServicesInvstMgmntFees] Part IX Line 11f; [Total] col (A)
/IRS990/FeesForServicesLegal/Fundraising,2009,2012,[FeesForServicesLegal] Part IX Line 11b; [Fundraising] col (D)
/IRS990/FeesForServicesLegal/ManagementAndGeneral,2009,2012,[FeesForServicesLegal] Part IX Line 11b; [ManagementAndGeneral] col (C)
/IRS990/FeesForServicesLegal/ProgramServices,2009,2012,[FeesForServicesLegal] Part IX Line 11b; [ProgramServices] col (B)
/IRS990/FeesForServicesLegal/Total,2009,2012,[FeesForServicesLegal] Part IX Line 11b; [Total] col (A)
/IRS990/FeesForServicesLegalGrp/FundraisingAmt,2013,,[FeesForServicesLegalGrp] Part IX Line 11b; [FundraisingAmt] col (D)
/IRS990/FeesForServicesLegalGrp/ManagementAndGeneralAmt,2013,,[FeesForServicesLegalGrp] Part IX Line 11b; [ManagementAndGeneralAmt] col (C)
/IRS990/FeesForServicesLegalGrp/ProgramServicesAmt,2013,,[FeesForServicesLegalGrp] Part IX Line 11b; [ProgramServicesAmt] col (B)
/IRS990/FeesForServicesLegalGrp/TotalAmt,2013,,[FeesForServicesLegalGrp] Part IX Line 11b; [TotalAmt] col (A)
/IRS990/FeesForServicesLobbying/Fundraising,2009,2012,[FeesForServicesLobbying] Part IX Line 11d; [Fundraising] col (D)
/IRS990/FeesForServicesLobbying/ManagementAndGeneral,2009,2012,[FeesForServicesLobbying] Part IX Line 11d; [ManagementAndGeneral] col (C)
/IRS990/FeesForServicesLobbying/ProgramServices,2009,2012,[FeesForServicesLobbying] Part IX Line 11d; [ProgramServices] col (B)
/IRS990/FeesForServicesLobbying/Total,2009,2012,[FeesForServicesLobbying] Part IX Line 11d; [Total] col (A)
/IRS990/FeesForServicesLobbyingGrp/FundraisingAmt,2013,,[FeesForServicesLobbyingGrp] Part IX Line 11d; [FundraisingAmt] col (D)
/IRS990/FeesForServicesLobbyingGrp/ManagementAndGeneralAmt,2013,,[FeesForServicesLobbyingGrp] Part IX Line 11d; [ManagementAndGeneralAmt] col (C)
/IRS990/FeesForServicesLobbyingGrp/ProgramServicesAmt,2013,,[FeesForServicesLobbyingGrp] Part IX Line 11d; [ProgramServicesAmt] col (B)
/IRS990/FeesForServicesLobbyingGrp/TotalAmt,2013,,[FeesForServicesLobbyingGrp] Part IX Line 11d; [TotalAmt] col (A)
/IRS990/FeesForServicesManagement/Fundraising,2009,2012,[FeesForServicesManagement] Part IX Line 11a; [Fundraising] col (D)
/IRS990/FeesForServicesManagement/ManagementAndGeneral,2009,2012,[FeesForServicesManagement] Part IX Line 11a; [ManagementAndGeneral] col (C)
/IRS990/FeesForServicesManagement/ProgramServices,2009,2012,[FeesForServicesManagement] Part IX Line 11a; [ProgramServices] col (B)
/IRS990/FeesForServicesManagement/Total,2009,2012,[FeesForServicesManagement] Part IX Line 11a; [Total] col (A)
/IRS990/FeesForServicesManagementGrp/FundraisingAmt,2013,,[FeesForServicesManagementGrp] Part IX Line 11a; [FundraisingAmt] col (D)
/IRS990/FeesForServicesManagementGrp/ManagementAndGeneralAmt,2013,,[FeesForServicesManagementGrp] Part IX Line 11a; [ManagementAndGeneralAmt] col (C)
/IRS990/FeesForServicesManagementGrp/ProgramServicesAmt,2013,,[FeesForServicesManagementGrp] Part IX Line 11a; [ProgramServicesAmt] col (B)
/IRS990/FeesForServicesManagementGrp/TotalAmt,2013,,[FeesForServicesManagementGrp] Part IX Line 11a; [TotalAmt] col (A)
/IRS990/FeesForServicesOther/Fundraising,2009,2012,[FeesForServicesOther] Part IX Line 11g; [Fundraising] col (D)
/IRS990/FeesForServicesOther/ManagementAndGeneral,2009,2012,[FeesForServicesOther] Part IX Line 11g; [ManagementAndGeneral] col (C)
/IRS990/FeesForServicesOther/ProgramServices,2009,2012,[FeesForServicesOther] Part IX Line 11g; [ProgramServices] col (B)
/IRS990/FeesForServicesOther/Total,2009,2012,[FeesForServicesOther] Part IX Line 11g; [Total] col (A)
/IRS990/FeesForServicesOtherGrp/FundraisingAmt,2013,,[FeesForServicesOtherGrp] Part IX Line 11g; [FundraisingAmt] col (D)
/IRS990/FeesForServicesOtherGrp/ManagementAndGeneralAmt,2013,,[FeesForServicesOtherGrp] Part IX Line 11g; [ManagementAndGeneralAmt] col (C)
/IRS990/FeesForServicesOtherGrp/ProgramServicesAmt,2013,,[FeesForServicesOtherGrp] Part IX Line 11g; [ProgramServicesAmt] col (B)
/IRS990/FeesForServicesOtherGrp/TotalAmt,2013,,[FeesForServicesOtherGrp] Part IX Line 11g; [TotalAmt] col (A)
/IRS990/FeesForServicesProfFundraising/FundraisingAmt,2013,,[FeesForServicesProfFundraising] Part IX Line 11e; [FundraisingAmt] col (D)
/IRS990/FeesForServicesProfFundraising/Fundraising,2009,2012,[FeesForServicesProfFundraising] Part IX Line 11e; [Fundraising] col (D)
/IRS990/FeesForServicesProfFundraising/TotalAmt,2013,,[FeesForServicesProfFundraising] Part IX Line 11e; [TotalAmt] col (A)
/IRS990/FeesForServicesProfFundraising/Total,2009,2012,[FeesForServicesProfFundraising] Part IX Line 11e; [Total] col (A)
/IRS990/FeesForServicesProfFundraising,2009,,[FeesForServicesProfFundraising] Part IX Line 11e
/IRS990/FeesForSrvcInvstMgmntFeesGrp/FundraisingAmt,2013,,[FeesForSrvcInvstMgmntFeesGrp] Part IX Line 11f; [FundraisingAmt] col (D)
/IRS990/FeesForSrvcInvstMgmntFeesGrp/ManagementAndGeneralAmt,2013,,[FeesForSrvcInvstMgmntFeesGrp] Part IX Line 11f; [ManagementAndGeneralAmt] col (C)
/IRS990/FeesForSrvcInvstMgmntFeesGrp/ProgramServicesAmt,2013,,[FeesForSrvcInvstMgmntFeesGrp] Part IX Line 11f; [ProgramServicesAmt] col (B)
/IRS990/FeesForSrvcInvstMgmntFeesGrp/TotalAmt,2013,,[FeesForSrvcInvstMgmntFeesGrp] Part IX Line 11f; [TotalAmt] col (A)
/IRS990/FiledLieu1041,2009,2012,[FiledLieu1041] Part V Line 12a
/IRS990/FinalReturnInd,2013,,[FinalReturnInd] B
/IRS990/FinancialStatementBoth,2009,2009,[FinancialStatementBoth] Part XI Line 2d
/IRS990/FinancialStatementBoth,2010,2011,[FinancialStatementBoth] Part XII Line 2d
/IRS990/FinancialStatementConsolidated,2009,2009,[FinancialStatementConsolidated] Part XI Line 2d
/IRS990/FinancialStatementConsolidated,2010,2011,[FinancialStatementConsolidated] Part XII Line 2d
/IRS990/FinancialStatementSeparate,2009,2009,[FinancialStatementSeparate] Part XI Line 2d
/IRS990/FinancialStatementSeparate,2010,2011,[FinancialStatementSeparate] Part XII Line 2d
/IRS990/FinancialStmtAttached,2010,2012,[FinancialStmtAttached] Part IV Line 20b
/IRS990/FollowSFAS117,2009,2012,[FollowSFAS117] Part X
/IRS990/ForeignActivitiesInd,2013,,[ForeignActivitiesInd] Part IV Line 14b
/IRS990/ForeignActivities,2009,2012,[ForeignActivities] Part IV Line 14b
/IRS990/ForeignAddress/AddressLine1Txt,2014,,[ForeignAddress] F
/IRS990/ForeignAddress/AddressLine1,2013,2013,[ForeignAddress] F
/IRS990/ForeignAddress/AddressLine2Txt,2014,,[ForeignAddress] F
/IRS990/ForeignAddress/AddressLine2,2013,2013,[ForeignAddress] F
/IRS990/ForeignAddress/CityNm,2014,,[ForeignAddress] F
/IRS990/ForeignAddress/City,2013,2013,[ForeignAddress] F
/IRS990/ForeignAddress/CountryCd,2014,,[ForeignAddress] F
/IRS990/ForeignAddress/Country,2013,2013,[ForeignAddress] F
/IRS990/ForeignAddress/ForeignPostalCd,2014,,[ForeignAddress] F
/IRS990/ForeignAddress/PostalCode,2013,2013,[ForeignAddress] F
/IRS990/ForeignAddress/ProvinceOrStateNm,2014,,[ForeignAddress] F
/IRS990/ForeignAddress/ProvinceOrState,2013,2013,[ForeignAddress] F
/IRS990/ForeignCountryCd,2013,,[ForeignCountryCd] Part V Line 4b
/IRS990/ForeignFinancialAccountInd,2013,,[ForeignFinancialAccountInd] Part V Line 4a
/IRS990/ForeignFinancialAccount,2009,2012,[ForeignFinancialAccount] Part V Line 4a
/IRS990/ForeignGrants/ProgramServices,2009,2012,[ForeignGrants] Part IX Line 3; [ProgramServices] col (B)
/IRS990/ForeignGrants/Total,2009,2012,[ForeignGrants] Part IX Line 3; [Total] col (A)
/IRS990/ForeignGrantsGrp/ProgramServicesAmt,2013,,[ForeignGrantsGrp] Part IX Line 3; [ProgramServicesAmt] col (B)
/IRS990/ForeignGrantsGrp/TotalAmt,2013,,[ForeignGrantsGrp] Part IX Line 3; [TotalAmt] col (A)
/IRS990/ForeignOfficeInd,2013,,[ForeignOfficeInd] Part IV Line 14a
/IRS990/ForeignOffice,2009,2012,[ForeignOffice] Part IV Line 14a
/IRS990/Form1098CFiledInd,2013,,[Form1098CFiledInd] Part V Line 7h
/IRS990/Form1098CFiled,2009,2012,[Form1098CFiled] Part V Line 7h
/IRS990/Form720FiledInd,2013,,[Form720FiledInd] Part V Line 14b
/IRS990/Form720Filed,2010,2012,[Form720Filed] Part V Line 14b
/IRS990/Form8282FiledCnt,2013,,[Form8282FiledCnt] Part V Line 7d
/IRS990/Form8282PropertyDisposedOfInd,2013,,[Form8282PropertyDisposedOfInd] Part V Line 7c
/IRS990/Form8282PropertyDisposedOf,2009,2012,[Form8282PropertyDisposedOf] Part V Line 7c
/IRS990/Form8886TFiledInd,2013,,[Form8886TFiledInd] Part V Line 5c
/IRS990/Form8886TFiled,2009,2012,[Form8886TFiled] Part V Line 5c
/IRS990/Form8899Filed,2009,2012,[Form8899Filed] Part V Line 7g
